id,left,top,right,bottom
74462,616540.000000000000000,8222510.000000000000000,616640.000000000000000,8222410.000000000000000
136526,627740.000000000000000,8209710.000000000000000,627840.000000000000000,8209610.000000000000000
31259,608740.000000000000000,8229410.000000000000000,608840.000000000000000,8229310.000000000000000
31261,608740.000000000000000,8229210.000000000000000,608840.000000000000000,8229110.000000000000000
31260,608740.000000000000000,8229310.000000000000000,608840.000000000000000,8229210.000000000000000
31263,608740.000000000000000,8229010.000000000000000,608840.000000000000000,8228910.000000000000000
31262,608740.000000000000000,8229110.000000000000000,608840.000000000000000,8229010.000000000000000
123589,625440.000000000000000,8231510.000000000000000,625540.000000000000000,8231410.000000000000000
202237,639640.000000000000000,8219310.000000000000000,639740.000000000000000,8219210.000000000000000
123591,625440.000000000000000,8231310.000000000000000,625540.000000000000000,8231210.000000000000000
202239,639640.000000000000000,8219110.000000000000000,639740.000000000000000,8219010.000000000000000
123590,625440.000000000000000,8231410.000000000000000,625540.000000000000000,8231310.000000000000000
202238,639640.000000000000000,8219210.000000000000000,639740.000000000000000,8219110.000000000000000
123593,625440.000000000000000,8231110.000000000000000,625540.000000000000000,8231010.000000000000000
123592,625440.000000000000000,8231210.000000000000000,625540.000000000000000,8231110.000000000000000
45691,611340.000000000000000,8224010.000000000000000,611440.000000000000000,8223910.000000000000000
45693,611340.000000000000000,8223810.000000000000000,611440.000000000000000,8223710.000000000000000
45692,611340.000000000000000,8223910.000000000000000,611440.000000000000000,8223810.000000000000000
45635,611340.000000000000000,8229610.000000000000000,611440.000000000000000,8229510.000000000000000
45637,611340.000000000000000,8229410.000000000000000,611440.000000000000000,8229310.000000000000000
45636,611340.000000000000000,8229510.000000000000000,611440.000000000000000,8229410.000000000000000
45639,611340.000000000000000,8229210.000000000000000,611440.000000000000000,8229110.000000000000000
45641,611340.000000000000000,8229010.000000000000000,611440.000000000000000,8228910.000000000000000
45640,611340.000000000000000,8229110.000000000000000,611440.000000000000000,8229010.000000000000000
45643,611340.000000000000000,8228810.000000000000000,611440.000000000000000,8228710.000000000000000
45642,611340.000000000000000,8228910.000000000000000,611440.000000000000000,8228810.000000000000000
45645,611340.000000000000000,8228610.000000000000000,611440.000000000000000,8228510.000000000000000
45644,611340.000000000000000,8228710.000000000000000,611440.000000000000000,8228610.000000000000000
51727,612440.000000000000000,8228710.000000000000000,612540.000000000000000,8228610.000000000000000
45647,611340.000000000000000,8228410.000000000000000,611440.000000000000000,8228310.000000000000000
45646,611340.000000000000000,8228510.000000000000000,611440.000000000000000,8228410.000000000000000
45649,611340.000000000000000,8228210.000000000000000,611440.000000000000000,8228110.000000000000000
51728,612440.000000000000000,8228610.000000000000000,612540.000000000000000,8228510.000000000000000
45648,611340.000000000000000,8228310.000000000000000,611440.000000000000000,8228210.000000000000000
45651,611340.000000000000000,8228010.000000000000000,611440.000000000000000,8227910.000000000000000
45650,611340.000000000000000,8228110.000000000000000,611440.000000000000000,8228010.000000000000000
45653,611340.000000000000000,8227810.000000000000000,611440.000000000000000,8227710.000000000000000
45652,611340.000000000000000,8227910.000000000000000,611440.000000000000000,8227810.000000000000000
171375,634040.000000000000000,8208710.000000000000000,634140.000000000000000,8208610.000000000000000
171374,634040.000000000000000,8208810.000000000000000,634140.000000000000000,8208710.000000000000000
171377,634040.000000000000000,8208510.000000000000000,634140.000000000000000,8208410.000000000000000
129697,626540.000000000000000,8229010.000000000000000,626640.000000000000000,8228910.000000000000000
171376,634040.000000000000000,8208610.000000000000000,634140.000000000000000,8208510.000000000000000
129696,626540.000000000000000,8229110.000000000000000,626640.000000000000000,8229010.000000000000000
179553,635540.000000000000000,8220410.000000000000000,635640.000000000000000,8220310.000000000000000
179552,635540.000000000000000,8220510.000000000000000,635640.000000000000000,8220410.000000000000000
179554,635540.000000000000000,8220310.000000000000000,635640.000000000000000,8220210.000000000000000
179557,635540.000000000000000,8220010.000000000000000,635640.000000000000000,8219910.000000000000000
179556,635540.000000000000000,8220110.000000000000000,635640.000000000000000,8220010.000000000000000
179559,635540.000000000000000,8219810.000000000000000,635640.000000000000000,8219710.000000000000000
179558,635540.000000000000000,8219910.000000000000000,635640.000000000000000,8219810.000000000000000
29601,608440.000000000000000,8229310.000000000000000,608540.000000000000000,8229210.000000000000000
179560,635540.000000000000000,8219710.000000000000000,635640.000000000000000,8219610.000000000000000
29600,608440.000000000000000,8229410.000000000000000,608540.000000000000000,8229310.000000000000000
29603,608440.000000000000000,8229110.000000000000000,608540.000000000000000,8229010.000000000000000
29602,608440.000000000000000,8229210.000000000000000,608540.000000000000000,8229110.000000000000000
29605,608440.000000000000000,8228910.000000000000000,608540.000000000000000,8228810.000000000000000
29604,608440.000000000000000,8229010.000000000000000,608540.000000000000000,8228910.000000000000000
115297,623940.000000000000000,8231210.000000000000000,624040.000000000000000,8231110.000000000000000
115296,623940.000000000000000,8231310.000000000000000,624040.000000000000000,8231210.000000000000000
115299,623940.000000000000000,8231010.000000000000000,624040.000000000000000,8230910.000000000000000
115298,623940.000000000000000,8231110.000000000000000,624040.000000000000000,8231010.000000000000000
115301,623940.000000000000000,8230810.000000000000000,624040.000000000000000,8230710.000000000000000
115300,623940.000000000000000,8230910.000000000000000,624040.000000000000000,8230810.000000000000000
115303,623940.000000000000000,8230610.000000000000000,624040.000000000000000,8230510.000000000000000
115302,623940.000000000000000,8230710.000000000000000,624040.000000000000000,8230610.000000000000000
72257,616140.000000000000000,8221810.000000000000000,616240.000000000000000,8221710.000000000000000
115305,623940.000000000000000,8230410.000000000000000,624040.000000000000000,8230310.000000000000000
72256,616140.000000000000000,8221910.000000000000000,616240.000000000000000,8221810.000000000000000
115304,623940.000000000000000,8230510.000000000000000,624040.000000000000000,8230410.000000000000000
72259,616140.000000000000000,8221610.000000000000000,616240.000000000000000,8221510.000000000000000
115307,623940.000000000000000,8230210.000000000000000,624040.000000000000000,8230110.000000000000000
72258,616140.000000000000000,8221710.000000000000000,616240.000000000000000,8221610.000000000000000
115306,623940.000000000000000,8230310.000000000000000,624040.000000000000000,8230210.000000000000000
72261,616140.000000000000000,8221410.000000000000000,616240.000000000000000,8221310.000000000000000
72260,616140.000000000000000,8221510.000000000000000,616240.000000000000000,8221410.000000000000000
72262,616140.000000000000000,8221310.000000000000000,616240.000000000000000,8221210.000000000000000
129685,626540.000000000000000,8230210.000000000000000,626640.000000000000000,8230110.000000000000000
200033,639240.000000000000000,8218510.000000000000000,639340.000000000000000,8218410.000000000000000
200032,639240.000000000000000,8218610.000000000000000,639340.000000000000000,8218510.000000000000000
129687,626540.000000000000000,8230010.000000000000000,626640.000000000000000,8229910.000000000000000
200035,639240.000000000000000,8218310.000000000000000,639340.000000000000000,8218210.000000000000000
129686,626540.000000000000000,8230110.000000000000000,626640.000000000000000,8230010.000000000000000
200034,639240.000000000000000,8218410.000000000000000,639340.000000000000000,8218310.000000000000000
129689,626540.000000000000000,8229810.000000000000000,626640.000000000000000,8229710.000000000000000
200037,639240.000000000000000,8218110.000000000000000,639340.000000000000000,8218010.000000000000000
129688,626540.000000000000000,8229910.000000000000000,626640.000000000000000,8229810.000000000000000
200036,639240.000000000000000,8218210.000000000000000,639340.000000000000000,8218110.000000000000000
129691,626540.000000000000000,8229610.000000000000000,626640.000000000000000,8229510.000000000000000
179545,635540.000000000000000,8221210.000000000000000,635640.000000000000000,8221110.000000000000000
200039,639240.000000000000000,8217910.000000000000000,639340.000000000000000,8217810.000000000000000
129690,626540.000000000000000,8229710.000000000000000,626640.000000000000000,8229610.000000000000000
200038,639240.000000000000000,8218010.000000000000000,639340.000000000000000,8217910.000000000000000
129693,626540.000000000000000,8229410.000000000000000,626640.000000000000000,8229310.000000000000000
179547,635540.000000000000000,8221010.000000000000000,635640.000000000000000,8220910.000000000000000
50081,612140.000000000000000,8227410.000000000000000,612240.000000000000000,8227310.000000000000000
129692,626540.000000000000000,8229510.000000000000000,626640.000000000000000,8229410.000000000000000
179546,635540.000000000000000,8221110.000000000000000,635640.000000000000000,8221010.000000000000000
200040,639240.000000000000000,8217810.000000000000000,639340.000000000000000,8217710.000000000000000
50080,612140.000000000000000,8227510.000000000000000,612240.000000000000000,8227410.000000000000000
129695,626540.000000000000000,8229210.000000000000000,626640.000000000000000,8229110.000000000000000
179549,635540.000000000000000,8220810.000000000000000,635640.000000000000000,8220710.000000000000000
50083,612140.000000000000000,8227210.000000000000000,612240.000000000000000,8227110.000000000000000
129694,626540.000000000000000,8229310.000000000000000,626640.000000000000000,8229210.000000000000000
179548,635540.000000000000000,8220910.000000000000000,635640.000000000000000,8220810.000000000000000
50082,612140.000000000000000,8227310.000000000000000,612240.000000000000000,8227210.000000000000000
179551,635540.000000000000000,8220610.000000000000000,635640.000000000000000,8220510.000000000000000
179550,635540.000000000000000,8220710.000000000000000,635640.000000000000000,8220610.000000000000000
